TIME,AEP,APPL,COST,CVX,DG,HD,LLY,IBM,EMN,ESS,KO,MSFT,MCD,NVDA,NKE,SPG,RE,WMT,VZN,XOM
08/20/2015,58.37,112.65,143.71,79.24,80.22,120.54,87.33,152.66,73.89,227.61,40.55,45.66,99.76,22.16,56.15,192.21,182.26,68.43,46.88,74.57
08/21/2015,57.29,105.76,138.99,75.76,76.97,116.16,84.53,148.85,71.98,222.95,39.53,43.07,97.13,21.47,53.435,189.97,179.64,66.54,46.1,72.13
08/24/2015,54.83,103.12,132.97,72.12,74.67,112.54,80.73,143.47,68.91,211.86,38.38,41.68,92.87,20.71,51.935,182.07,169.81,63.95,44.74,68.72
08/25/2015,53.02,103.74,132.71,70.02,73.73,110.97,78.26,140.96,67.77,209.5,37.99,40.47,91.21,20.28,51.765,177.09,167.74,63.1,43.5,68.71
08/26/2015,54.01,109.69,138.16,73.09,76.71,115.93,81.1,146.7,69.87,215.12,38.73,42.71,95.15,21.81,54.38,181.97,170.77,64.83,45.16,72.5
08/27/2015,54.91,112.92,140.21,77.64,74.27,117.66,83.74,148.54,72.63,220.25,39.27,43.9,97.33,22.63,56.31,185.73,175.36,66.08,46.19,74.85
08/28/2015,54.9,113.29,139.95,80.43,74.84,117.52,83.19,147.98,72.71,220.66,39.45,43.93,96.25,22.73,56.25,184.32,174.93,64.94,46.07,75.07
08/31/2015,54.29,112.76,140.05,80.99,74.49,116.46,82.35,147.89,72.46,214.62,39.32,43.52,95.02,22.48,55.875,179.32,175.81,64.73,46.01,75.24
09/01/2015,52.99,107.72,138.3,78.19,71.82,113.07,79.8,142.68,70.03,210.18,38.75,41.82,93.47,21.56,54.315,175.01,172.97,63.82,44.9,72.08
09/02/2015,53.01,112.34,140.42,78.06,72.25,116.48,81.81,145.05,70.3,211.82,38.9,43.36,96.04,22.21,55.35,177.13,174.55,64.44,45.35,73.23
09/03/2015,53.35,110.37,140.48,78.26,72.16,116.6,81.6,146.78,71.26,212.16,39.16,43.5,96.01,22.27,55.425,177.92,174.91,64.86,45.72,73.79
09/04/2015,52.54,109.27,138.48,76.67,72.56,114.42,80.32,143.7,69.53,207.17,38.52,42.61,94.85,21.75,54.845,174.92,172.95,63.89,44.82,72.46
09/08/2015,54.08,112.31,141.43,76.84,73.05,116.43,82.88,147.23,71.32,210.46,38.9,43.89,96.78,22.68,55.875,177.54,175.87,66.38,45.88,73.5
09/09/2015,53.37,110.15,139.68,74.92,71.98,113.97,81.09,145.05,70.43,207.65,38.3,43.07,95.43,22.23,54.93,174.6,174.94,65.12,45.39,72
09/10/2015,53.39,112.57,140.01,75.66,69.9,114.49,80.84,146.2,70.16,208.58,38.42,43.29,95.25,22.58,55.19,175.06,176.22,64.12,45.46,72.52
09/11/2015,53.78,114.21,141.05,75.79,70.36,115.44,81.8,147.37,69.88,214.53,38.13,43.48,97.41,22.65,55.91,179.14,177.25,64.65,45.73,72.69
09/14/2015,53.68,115.31,141.15,75.77,69.1,114.73,81.89,145.65,69.09,212.51,38.1,43.04,96.97,22.69,55.945,178.94,177.16,64.28,45.65,72.49
09/15/2015,53.85,116.28,142.43,77.17,70.06,116.18,82.96,147.53,70.17,215.36,38.5,43.98,98.19,22.94,56.92,181.08,176.65,64.32,46.37,72.86
09/16/2015,54.63,116.41,143.61,79.02,71.01,117.82,84.45,148.41,71.34,217.74,39.15,44.3,98.69,23.1,57.79,183.42,176.81,64.69,46.19,74.3
09/17/2015,55.87,113.92,143.35,79.41,71.39,117.91,89.98,148.14,70.73,219.56,39.38,44.25,97.84,23.31,57.635,184.88,176.06,64.47,45.23,74.46
09/18/2015,55.48,113.45,141.81,77.74,70.22,115.12,88.49,144.51,69.25,219.48,38.98,43.48,97.05,23.29,57.525,184,172.85,63.34,44.57,72.68
09/21/2015,55.6,115.21,143.21,78.09,70.85,116.58,87.59,146.48,70.92,221.63,39.19,44.11,97.9,23.53,58.28,185.79,174.62,63.72,44.8,73.39
09/22/2015,54.72,113.4,142.65,77.25,71.19,115.8,87.8,144.43,69.46,219.52,38.79,43.9,97.2,22.89,57.985,183.24,172.63,63.59,44.43,72.74
09/23/2015,55.02,114.32,145.43,76.12,71.75,116.17,86.69,143.66,67.81,220.95,38.76,43.87,97.38,23,57.715,183.5,172.96,63.72,43.98,72.3
09/24/2015,55.46,115,144.87,76.89,72.34,116.34,85.35,144.41,67.35,217.89,39.15,43.91,97.29,23.44,57.395,181.23,173.32,63.83,44.09,72.73
09/25/2015,55.99,114.71,145.55,77.7,71.8,116.74,84.06,145.42,66.6,218.48,39.62,43.94,97.59,23.61,62.5,182.79,173.83,63.78,44.22,73.23
09/28/2015,55.86,112.44,143.55,75.77,70.46,114.1,79.74,142.52,63.3,214.85,39.53,43.29,95.96,23.3,61.07,180.16,170.96,63.66,43.74,72.6
09/29/2015,56.13,109.06,143.72,76.25,70.33,112.91,80.28,142.47,63.43,219.42,39.66,43.44,97.48,23.71,59.835,182.43,172.04,63.78,43.53,72.97
09/30/2015,56.86,110.3,144.57,78.88,72.44,115.49,83.69,144.97,64.72,223.42,40.12,44.26,98.53,24.65,61.485,183.72,173.34,64.84,43.51,74.35
10/01/2015,56.14,109.58,144.56,78.34,71.44,117.03,85.18,143.59,65.5,225.68,39.8,44.61,98.78,24.17,61.915,185.9,172.19,64.27,42.96,74.06
10/02/2015,56.32,110.38,145.86,81.55,71.32,117.81,87.52,144.58,66.33,227.63,40.39,45.57,99.79,24.8,62.605,187.48,173.66,64.98,42.84,75.88
10/05/2015,57.46,110.78,148.07,84.03,71.15,119.2,86.57,149.04,68.41,228.45,41.01,46.63,101.17,25.42,62.135,191.81,175.28,65.87,44,76.81
10/06/2015,56.62,111.31,148.41,86.99,68.72,118.68,84.17,148.78,69.98,226.73,40.96,46.75,101.9,25.75,61.595,191.73,175.34,65.68,44.06,77.89
10/07/2015,56.04,110.78,147.96,88.12,67.45,119.65,83.99,150.09,70.46,229.02,41.52,46.8,101.77,26.02,61.05,194.22,177.01,66.36,43.85,79.2
10/08/2015,56.87,109.5,151.66,89.91,66.2,121.06,83.77,152.28,71.5,229.57,41.98,47.45,102.95,26.17,62.455,194.95,178.96,66.88,44.23,80.03
10/09/2015,56.74,112.12,153.97,89.57,67.23,121.33,86.14,152.39,70.82,228.56,42.02,47.11,102.76,26.07,62.47,195.08,176.88,66.69,44.16,79.26
10/12/2015,57.56,111.6,153.63,88.74,68.52,121.9,79.44,151.14,71.01,230.47,42,47,103.24,26.35,63.215,196.64,178.28,66.93,44.3,79.3
10/13/2015,57.65,111.79,152.28,88.38,67.97,121.61,79.62,149.62,70.89,228.97,41.65,46.89,103.38,26.4,62.905,194.96,176.45,66.73,44.36,79.16
10/14/2015,58.15,110.21,149.84,89.76,65.11,120.27,79.25,150.01,70.61,226.26,41.68,46.68,102.82,27.36,62.92,194.1,176.99,60.03,43.99,80.16
10/15/2015,58.72,111.86,151.77,90.72,66.39,121.81,79.86,150.09,69.93,231.03,41.92,47.01,103.66,27.43,64.395,197.59,178.21,59.33,44.67,81.48
10/16/2015,58.54,111.04,152.06,91.29,67.15,122.74,81.51,150.39,69.02,233.37,42.02,47.51,104.82,27.86,65.235,198.6,178.51,58.89,44.7,82.48
10/19/2015,58.59,111.73,153.22,90.03,67.08,123.1,80.25,149.22,68.99,237.55,41.99,47.62,104.49,27.81,66.605,202.59,177.24,58.85,44.7,80.99
10/20/2015,58.66,113.77,154.56,89.99,67.03,122.85,77.79,140.64,69.94,237.21,42.29,47.77,103.84,27.77,66.185,202.14,179.67,58.75,45.24,80.83
10/21/2015,58.94,113.76,155.21,89.33,67.55,123.3,77.01,140.92,69.02,234.29,42.19,47.2,102.54,27.41,66.235,203.24,179.21,58.64,44.86,80.21
10/22/2015,59.17,115.5,158.15,91.62,66.95,124.36,76.98,144.09,71.39,231.99,43.24,48.03,110.87,28.4,66.205,204.83,181.62,58.9,45.89,82.89
10/23/2015,57.48,119.08,155.74,91.24,65.75,124.61,78.31,144.68,72.8,230.25,42.79,52.87,112.59,28.59,65.265,203.04,179.27,58.3,46.16,82.98
10/26/2015,57.82,115.28,156.73,88.77,65.96,125.01,79.11,143.66,71.68,229.66,42.59,54.25,112.18,28.46,65.69,203.37,180.8,58.02,46.36,81.22
10/27/2015,57.67,114.55,157.76,87.7,65.34,124.47,80.91,137.86,72.17,227.3,42.61,53.69,111.64,28.44,65.41,206.19,181.64,57.48,46.17,81.09
10/28/2015,57.07,119.27,157.76,89.79,67.48,123.82,83.07,140.83,73.68,223.19,42.73,53.98,112.94,28.67,65.645,205.71,182.19,57.64,46.48,82.28
10/29/2015,56.21,120.53,158.28,89.89,67.29,123.63,82,140.55,73.71,226.25,42.79,53.36,112.62,27.68,65.56,204.39,182,57.96,46.4,82.23
10/30/2015,56.65,119.5,158.12,90.88,67.77,123.64,81.57,140.08,72.17,220.44,42.35,52.64,112.25,28.37,65.515,201.46,177.97,57.24,46.88,82.74
11/02/2015,56.89,121.18,159.15,94.96,68.74,124.41,82.04,140.37,72.2,226.02,42.24,53.24,112.11,28.7,65.595,205.77,178.33,57.61,46.78,85.28
11/03/2015,56.75,122.57,158.8,98.14,68.54,125.66,81.67,141.88,72.69,223.13,42.16,54.15,112.08,28.5,65.7,203.9,177.78,58.11,46.45,86.85
11/04/2015,56.71,122,157.15,96.77,67.78,125.38,81.05,141.63,71.29,221.84,41.97,54.4,112.4,28.03,65.18,203.74,179.2,58.37,46.14,85.98
11/05/2015,56.49,120.92,156.27,94.55,68.23,125.72,80.61,139.89,70.66,223.58,42.33,54.38,112.85,27.71,65.93,203,179.97,58.61,46.2,84.81
11/06/2015,53.96,121.06,157.55,94.03,67.82,125.98,80.46,138.25,71.1,218.74,41.96,54.92,113.31,31.55,65.89,194.9,181.09,58.78,45.78,84.47
11/09/2015,54.43,120.57,155.16,92.32,66.97,124.5,79.36,135.31,69.26,216.19,41.54,54.16,112.93,31.41,65.24,191.51,180.41,58.49,45.3,81.95
11/10/2015,55.1,116.77,156.41,93.23,66.04,125.26,80.06,135.47,68.62,218.26,41.77,53.51,113.22,30.81,65,194.46,181.03,58.68,45.1,82.35
11/11/2015,55.56,116.11,156.39,92.19,62.65,124.71,80.7,135.02,67.41,220.66,42.04,53.65,113.85,30.51,63.71,193.56,181.68,57.58,45.32,81.62
11/12/2015,55.32,115.72,156,89.86,63.35,123.81,79.86,133.04,67.42,218.87,41.58,53.32,112.11,30.4,62.99,191.08,181.57,56.95,44.83,79.41
11/13/2015,55.06,112.34,153.67,88.68,60.02,120,79.55,131.75,68.6,217.75,41.38,52.84,109.97,29.8,60.93,186.34,181.13,56.42,44.23,78.1
11/16/2015,56.21,114.175,156.45,91.45,61.04,120.84,81.23,133.71,69.61,220.8,41.96,53.765,111.06,30.4,61.73,187.64,182.08,57.87,45.04,80.9
11/17/2015,55.05,113.69,158.89,91.03,62.77,126.18,81.3,133.82,69.6,222.25,41.67,52.97,110.94,30.4,61.29,186.83,181.06,59.92,45.08,79.96
11/18/2015,55.41,117.29,161.25,92.21,63.15,126.54,83.65,135.82,71.62,223.62,42.28,53.85,112.53,31.03,62.89,190.24,184.11,60.93,45.38,80.74
11/19/2015,56.32,118.78,162.83,90.83,62.61,126.86,83.72,136.74,70.9,225.97,43.11,53.94,113.3,31.12,62.89,191.04,186.06,60.7,45.76,80.3
11/20/2015,56.54,119.3,163.1,89.01,64.06,130.21,84.47,138.5,71.22,228.25,42.43,54.19,113.91,31.39,66.325,192.23,185.61,60.07,45.39,79.79
11/23/2015,55.99,117.75,163.45,90.01,64.31,132.5,84.74,138.46,71.38,230.05,42.96,54.19,114.47,30.92,66.23,191.09,185.19,60.26,44.99,80.28
11/24/2015,55.79,118.88,162.19,91.35,65.6,133.6,83.88,138.6,72.17,227.85,43.36,54.25,114.28,31.17,66.255,187.24,184.8,59.92,45.19,81.88
11/25/2015,55.61,118.03,162.39,90.87,65.17,134.65,83.74,138,70.93,230.6,43.36,53.69,114.4,31.13,67.065,188.49,184.67,60.24,44.92,81.25
11/27/2015,55.94,117.81,163.58,90.37,65.01,134.74,83.65,138.46,71.26,233.83,43.15,53.93,114.23,31.39,67.165,190,185.42,59.89,45.23,81.23
11/30/2015,56.01,118.3,161.42,91.32,65.41,133.88,82.04,139.42,72.65,230.79,42.62,54.35,114.16,31.72,66.14,186.24,184.44,58.84,45.45,81.66
12/01/2015,56.73,117.34,161.29,92.48,65.72,134.43,86.5,141.28,72.54,235.36,42.89,55.22,114.45,32.75,66.655,188.66,186.85,58.99,45.58,81.89
12/02/2015,55.33,116.28,161.09,90.25,65.35,133.81,84.56,139.7,71.78,228.92,42.77,55.21,113.72,32.5,66.325,183.02,184.52,58.35,44.92,79.55
12/03/2015,54.7,115.2,163.67,88.85,68.12,130.93,83.06,138.92,71.14,227.61,42.46,54.2,113.39,32.43,64.56,181.69,183.76,59.04,44.56,78.41
12/04/2015,55.84,119.03,166.8,89.71,69.12,134.53,86.62,140.43,73.31,233.38,43.29,55.91,116.2,33.75,66.165,187.36,186.91,59.66,45.71,78.86
12/07/2015,56.25,118.28,167.12,87.28,69.6,133.93,86.38,139.55,70.9,232.56,43.2,55.81,116.42,33.11,65.8,187.83,188.82,60.5,46.06,76.8
12/08/2015,55.88,118.23,168.87,86.44,71.21,133.84,86.41,138.05,68.91,231.95,43.01,55.79,116.53,33.56,65.85,187.96,187.21,59.61,45.7,74.63
12/09/2015,56.25,115.62,159.72,87.6,71,131.9,83.86,136.61,70.89,230.22,42.66,54.98,116.58,32.71,64.42,187.25,185.39,59.13,45.36,75.63
12/10/2015,54.88,116.17,161.86,89.3,71.14,132.54,84.91,136.78,69.41,229.43,42.76,55.27,117.2,32.98,64.32,185.03,184.39,59.56,45.32,75.69
12/11/2015,54.56,113.18,160.02,86.44,70.35,130.44,83.29,134.57,67.47,230.81,42.27,54.06,116.08,32.49,63.145,184.6,182.96,59.36,44.82,74.34
12/14/2015,54.54,112.48,161.84,89.33,71.01,132.01,84.68,135.93,66.7,232.86,42.45,55.14,116.26,32.57,63.93,185.97,184.18,60.39,45.45,76.03
12/15/2015,56.04,110.49,161.29,92.76,70.96,131.29,85.52,137.79,67.22,235,43.07,55.2,116.93,32.97,64.305,189.7,183.7,59.64,45.55,79.43
12/16/2015,57.01,111.34,162.76,93.44,71.83,132.9,86.29,139.29,68.52,240.18,43.84,56.13,117.84,33.17,65.465,193.34,181.86,60.3,46.51,79.15
12/17/2015,57.42,108.98,160.68,90.54,71.54,131.35,86.22,136.75,66.8,238.63,43.49,55.7,117.5,32.67,65.11,193.47,181.91,58.98,46.1,77.96
12/18/2015,56.28,106.03,157.7,89.81,71.54,130.29,84.77,134.9,66.56,235.47,42.5,54.13,116.66,32.14,64.26,190.52,181.11,58.85,45.56,77.28
12/21/2015,56.55,107.33,159.39,89.24,71.56,131.31,86.04,135.5,66.74,235.1,42.78,54.83,117.69,32.895,64.9,191.84,182.43,59.55,45.9,77.26
12/22/2015,57.21,107.23,161.23,90.27,72.06,131.88,85.91,137.93,67.5,234.38,43.29,55.35,117.72,32.93,65.925,192.6,184.68,60.54,46.34,77.65
12/23/2015,58.25,108.61,161.71,93.81,72.12,133.11,86.2,138.54,69.25,238.15,43.67,55.82,118.8,33.055,64.355,194.03,184.51,61.09,46.95,80.19
12/24/2015,58.4,108.03,161.75,92.05,72.22,132.9,85.85,138.25,68.91,238.37,43.54,55.67,118.57,33.17,63.18,194.35,185.07,60.83,46.71,79.33
12/28/2015,58.6,106.82,161.16,90.36,71.99,132.68,85.49,137.61,68.21,240.83,43.49,55.95,118.75,33.14,63.81,194.08,185.28,60.75,46.75,78.74
12/29/2015,58.89,108.74,162.66,91.25,72.69,133.7,86.25,139.78,69.07,244.29,43.71,56.55,120.07,33.68,64.26,195.79,187.33,61.61,47.21,79.16
12/30/2015,58.9,107.32,162.71,90.09,72.1,133.35,86.2,139.34,67.8,243.27,43.57,56.31,119.43,33.39,63.25,195.16,186.06,61.68,46.77,78.11
12/31/2015,58.27,105.26,161.5,89.96,71.87,132.25,84.26,137.62,67.51,239.41,42.96,55.48,118.14,32.96,62.5,194.44,183.09,61.3,46.22,77.95
01/04/2016,58.33,105.35,159.54,88.85,72.41,131.07,82.87,135.95,66.63,237.32,42.4,54.8,117.58,32.37,61.52,192.34,181.08,61.46,45.87,77.46
01/05/2016,58.81,102.71,159.93,89.61,72.83,130.43,84.11,135.85,67.11,240.04,42.55,55.05,119.2,32.89,62.38,196.17,180.37,62.92,46.5,78.12
01/06/2016,59.03,100.7,158.45,86.07,72.71,129.08,83.58,135.17,65.81,238.05,42.32,54.05,118.4,31.53,61.49,195.69,178.86,63.55,45.52,77.47
01/07/2016,58.35,96.45,154.82,83.02,71.84,125.4,81.41,132.86,64.74,235.7,41.62,52.17,115.66,30.28,59.85,191.56,176.98,65.03,45.27,76.23
01/08/2016,58.26,96.96,152.11,82.13,71.46,123.9,81.25,131.63,63.66,233.67,41.51,52.33,115.48,29.63,58.87,186.1,175.09,63.54,44.83,74.69
01/11/2016,58.77,98.53,154.72,80.77,69.64,125.78,80.27,133.23,62.25,235.69,41.58,52.3,116.69,29.68,59.55,186.71,175.65,64.22,45.09,73.69
01/12/2016,58.17,99.96,156.055,82.15,70.73,127.49,80.4,132.9,63.01,234.78,42.12,52.78,117.44,30.18,59.94,185.54,175.66,63.62,44.93,75.2
01/13/2016,57.95,97.39,152.12,81.33,68.48,121.4,79.3,131.17,62.71,233.78,41.85,51.64,115.12,29.26,58.78,184.27,172.78,61.92,44.15,75.65
01/14/2016,59.14,99.52,153.18,85.47,68.39,119.62,82.54,132.91,63.96,230.83,41.88,53.11,116.62,28.67,58.51,185.66,174.55,63.06,44.87,79.12
01/15/2016,58.69,97.13,150.39,83.67,68.88,119.23,81.24,130.03,61.74,230.15,41.5,50.99,115.18,27.11,57.56,184.17,173.21,61.93,44.43,77.58
01/19/2016,59.57,96.66,150.47,81.51,70.34,119.76,83.23,128.11,61.19,232.33,41.92,50.56,117.5,27.33,58.32,186.4,171.24,62.56,44.87,76.4
01/20/2016,57.92,96.79,148.82,78.98,70.23,116.46,82.62,121.86,60.78,224.48,41.38,50.79,115.78,27.48,59.04,180.64,169.72,60.84,44.42,73.18
01/21/2016,57.64,96.3,150.38,81.05,70.81,120.22,81.4,122.91,61.25,221,41.39,50.48,117.84,27.8,60.56,182.7,169.35,61.88,45.87,74.1
01/22/2016,58.53,101.42,153.69,83.54,71.86,122.76,82.48,122.5,62.56,224.85,42.06,52.29,118.4,28.45,60.88,187.32,172.44,62.69,47.04,76.57
01/25/2016,57.75,99.44,150.78,80.89,72.18,121.71,81.71,122.08,60.76,223.11,42.16,51.79,119.2,28.42,60.7,185.15,170.36,63.45,47.03,73.98
01/26/2016,58.2,99.99,148.5,84.12,73.69,122.2,81.96,122.59,62.67,226.32,42.08,52.17,120.43,28.7,61.11,190.14,173.01,64,48.25,76.7
01/27/2016,58.19,93.42,147.73,83.29,74.04,121.57,81.76,120.96,61.99,220.44,42.09,51.22,120.87,28.36,59.58,186.04,172.28,63.95,49.03,75.29
01/28/2016,59.45,94.09,149.59,85.92,73.4,122.28,76.81,122.22,63.06,210.78,42.57,52.055,122.38,28.05,61.2,186.79,174.46,64.22,49.01,76.99
01/29/2016,60.97,97.34,151.12,86.47,75.06,125.76,79.1,124.79,61.21,213.11,42.92,55.09,123.78,29.29,62.01,186.28,178.94,66.36,49.97,77.85
02/01/2016,61.79,96.43,151.25,85.29,76.35,126.51,78.4,124.83,60.46,214.23,43,54.71,124.61,29.3,63.16,187.93,180.62,67.5,50.76,76.29
02/02/2016,62,94.48,148.5,81.24,76.34,125.27,76.3,122.94,58.74,208.32,42.44,53,123.95,28.06,62.55,186.11,176.71,66.86,49.91,74.59
02/03/2016,63.31,96.35,146.7,84.62,75.1,123.79,76.09,124.72,61.3,210.38,42.72,52.16,121.47,28.2,62.49,188.3,177.7,66.27,50.62,78.48
02/04/2016,62.29,96.6,143.28,84.79,72.86,121.11,74.28,127.65,61.36,210.92,42.53,52,120.66,28.21,60.17,187.58,182.56,66.42,50.43,79.83
02/05/2016,62.84,94.02,143.99,82.88,71.66,116.43,74.32,128.57,60.39,202.5,42.44,50.16,115.4,26.43,57.17,183.98,180.01,67,50.97,80.08
02/08/2016,62.49,95.01,147.02,85.99,69.71,111.85,74.19,126.98,58.77,198.17,42.65,49.41,116.05,25.22,55.04,182.48,187.35,66.9,50.74,81.16
02/09/2016,62.37,94.99,147.94,82.92,69.52,113.86,73.74,124.07,58.43,193.49,43.3,49.28,117.01,25.49,55.68,178.93,187.91,65.81,50.15,80.08
02/10/2016,62.9,94.27,148.05,83.04,69.67,114.33,73.07,120.19,58.65,196.79,42.55,49.71,117.54,25.43,57.41,181.21,184.59,65.79,49.98,79.35
02/11/2016,61.31,93.7,146.65,82.99,68.75,113.27,71.42,117.85,58.44,192.26,42.41,49.69,116.73,25.3,56,181.49,182.92,65.32,49.39,79.6
02/12/2016,60.6,93.99,148.65,85.43,70.46,116.32,71.27,121.04,60.66,195.54,43.11,50.5,117.93,25.73,56.42,183.53,185.66,66.18,50.11,81.03
02/16/2016,61.09,96.64,149.11,84.81,73.04,119.43,73.33,122.74,62.36,198.63,43.36,51.09,119.18,26.99,57.79,186.35,184.69,65.9,50.24,81.22
02/17/2016,61.1,98.12,150.91,88.31,74.27,121.21,74.68,126.1,63.85,201.57,43.49,52.42,118.64,27.66,58.17,187.11,185.32,66.11,50.32,82
02/18/2016,62.45,96.26,148.65,86.73,72.6,119.97,73.47,132.45,63.46,202.03,43.61,52.19,117.17,30.04,58.6,189.26,185.93,64.12,50.94,82.45
02/19/2016,61.91,96.04,148.7,86.5,72,121.69,72.61,133.08,62.4,207.12,43.77,51.82,116.53,30.44,59.31,189.45,186.55,64.66,50.86,82.5
02/22/2016,62.85,96.88,150.06,88.82,72.78,122.85,73.01,133.77,64.52,209.53,43.94,52.65,117.67,31.52,60.17,189.43,186.06,65.63,51.07,82.39
02/23/2016,62.76,94.69,150.36,84.91,74.11,124.53,73.47,132.4,62.92,209.17,43.69,51.18,116.9,31.6,60.21,189.68,186.51,66.48,50.63,81.23
02/24/2016,63.01,96.1,153.87,85.27,75.08,125.61,74.1,132.8,63.86,207.42,43.91,51.36,117.06,31.82,60.4,189.17,187.65,67.12,50.82,81.52
02/25/2016,63.89,96.76,154.72,85.3,76.27,126.86,74.82,134.5,64.54,211,44.16,52.1,118.37,31.89,62.38,191.94,189.29,68.04,51.11,82.01
02/26/2016,61.47,96.91,149.68,84.35,76.02,126.26,73.6,132.03,65.16,209.98,43.14,51.3,117.06,31.68,62.6,190.4,186.87,66.51,51.02,81.75
02/29/2016,61.75,96.69,150.03,83.44,74.25,124.12,72,131.03,64.15,209.28,43.13,50.88,117.19,31.36,61.59,189.73,186.13,66.34,50.73,80.15
03/01/2016,61.73,100.53,150.52,86.13,75.55,125.7,72.74,134.37,66.48,216.59,43.69,52.58,118.85,32.75,62.92,194.56,190.94,66.46,51.46,81.28
03/02/2016,61.89,100.75,152.79,87.14,74.79,125.59,74.02,136.3,67.34,218,43.77,52.95,118.48,32.94,62.22,195.29,191.85,66.21,52.12,82.7
03/03/2016,61.77,101.5,151.6,87.53,75.02,126.8,73.25,137.8,68.49,221.05,43.96,52.35,116.69,32.65,61.47,197.41,191.98,66.14,51.89,82.4
03/04/2016,62.43,103.01,150.9,87.93,74.88,125.56,73.6,137.8,69.67,222.49,44.11,52.03,117.18,32.55,61.26,198.52,193.6,66.78,51.81,82.29
03/07/2016,63.24,101.87,148.17,90.67,74.58,126.17,73.4,140.15,70.39,223.17,44.01,51.03,117.15,32.34,59.25,199.65,193.8,67.89,52.21,84.46
03/08/2016,63.61,101.03,150.95,88.74,74.24,126.72,73,139.07,68.87,221.93,44.32,51.65,118.42,31.75,59.81,197.69,192.39,68.04,52.46,82.63
03/09/2016,64.3,101.12,153.05,92.82,75.21,126.03,73.54,140.41,70.36,222.24,44.81,52.84,119.64,31.73,58.33,197.77,193.35,67.53,52.34,82.4
03/10/2016,64.13,101.17,152.87,93.94,83.23,125.89,73.02,140.19,69.39,220.67,45.23,52.05,119.98,31.68,58.88,198.02,193.62,67.41,52.32,82.18
03/11/2016,64.23,102.26,152.71,94.58,85.01,128.46,74.65,142.36,71.41,224.43,45.2,53.07,121.55,32.22,60.08,201.31,196.08,67.17,52.53,82.19
03/14/2016,64.22,102.52,152.67,94.26,85.81,128.84,73.91,142.78,70.13,221.11,45.29,53.17,122.9,32.3,60.81,199.09,195.81,67.36,52.54,82.41
03/15/2016,64.41,104.58,154.18,94.27,85.04,129.71,71.24,142.96,69.76,221.32,45.24,53.59,123.43,32.14,61.4,199.64,193.17,68.09,52.67,82.82
03/16/2016,65.13,105.97,154.06,95.4,84.67,130.45,72.48,144.79,71.29,222.02,45.05,54.35,123.52,33.1,61.86,200.54,195.12,67.99,53.21,82.87
03/17/2016,65.43,105.8,153.84,96.89,84.14,130.88,69.06,147.04,73.72,226.38,45.77,54.66,123.16,32.82,63.18,205.13,194.74,67.45,53.63,84.1
03/18/2016,64.79,105.92,153.15,97.69,84.04,131.35,70.95,147.09,73.49,226.07,45.6,53.49,124.08,33.81,62.99,204.96,191.29,66.95,53.24,84.2
03/21/2016,64.8,105.91,153.94,96.44,84.62,131.01,70.25,148.63,73.61,226.25,45.67,53.86,123.81,33.91,64.72,203,193.91,67.97,53.44,83.62
03/22/2016,64.77,106.72,152.23,95.5,83.9,130.59,71.92,148.1,72.93,228.48,45.5,54.07,123.82,33.85,64.9,202.37,193.51,67.87,53.21,84.12
03/23/2016,65.08,106.13,153.51,93.59,84.52,130.22,71.17,145.4,72.63,228.51,45.46,53.97,124.19,34.43,62.44,201.5,193.33,67.46,52.91,83.75
03/24/2016,65.06,105.67,151.43,94.85,83.95,130.46,71.12,147.95,72.84,226.21,45.58,54.21,123.29,34.48,61.65,201.44,191.36,68,53.56,83.98
03/28/2016,65,105.19,152.67,94.68,86.08,131.08,70.62,148.4,72.87,228.28,45.8,53.54,123.17,34.83,61.34,203.07,194.41,68.12,53.4,84.22
03/29/2016,66.03,107.68,155.26,95.32,86.18,132.47,71.7,149.33,73.25,233.67,46.48,54.71,123.97,35.39,61.49,206.94,195.78,68.03,54.05,84.53
03/30/2016,66.02,109.56,157.6,95.25,86.14,133.42,71.78,148.41,73.27,232.35,46.58,55.05,125.83,35.76,62.04,205.73,196.8,68.8,54.04,84.52
03/31/2016,66.4,108.99,157.58,95.4,85.6,133.43,72.01,151.45,72.23,233.86,46.39,55.23,125.68,35.63,61.47,207.69,197.43,68.49,54.08,83.59
04/01/2016,67.01,109.99,158.25,94.26,87.31,134.85,73.42,152.52,73.66,232.82,46.83,55.57,127.02,36.15,61.59,209.1,199.27,69.06,54.01,82.96
04/04/2016,66.58,111.12,157.73,93.43,86.17,134.85,73.18,152.07,72.5,233.79,46.89,55.43,127.57,35.8,59.97,208.76,197.8,69.1,54.42,83.16
04/05/2016,65.4,109.81,155.99,92.67,84.66,134.58,73.04,150,72.14,231.86,46.53,54.56,127.38,35.75,59.67,207.05,195.68,68.64,54.09,82.21
04/06/2016,65.63,110.96,156.77,94.84,84.6,135.44,74.76,150.02,72.26,232.4,46.71,55.12,127.52,35.8,60.31,208.66,195.92,69.04,53.52,83.31
04/07/2016,65.5,108.54,152.03,94.79,83.72,133.87,74.59,148.25,71.19,230.6,46.36,54.46,128.14,35.43,60.3,206.79,195.23,68.22,52,82.37
04/08/2016,66.01,108.66,151.65,96.33,82.31,133.62,74.39,149.35,71.95,231.43,46.87,54.42,127.96,35.66,59.42,207.1,194.88,68.06,52.18,83.21
